日期,campaign,安装数,AF成本,AF收入,总成本,cpi,累计收入,点击率,点击安装率,展示安装率,roas0收入,累计roas,roas_0,roas_1,roas_2,roas_3,roas_4,roas_5,roas_6,roas_7,roas_8,roas_9,roas_10,roas_11,roas_12,roas_13,roas_14,roas_15,roas_16,roas_17,roas_18,roas_19,roas_20,roas_21,roas_22,roas_23,roas_24,roas_25,roas_26,roas_27,roas_28,roas_29,roas_30,roas_31,roas_32,roas_33,roas_34,roas_35,roas_36,roas_37,roas_38,roas_39,roas_40,roas_41,roas_42,roas_43,roas_44,roas_45,roas_46,roas_47,roas_48,roas_49,roas_50,roas_51,roas_52,roas_53,roas_54,roas_55,roas_56,roas_57,roas_58,roas_59,roas_60,roas_61,roas_62,roas_63,roas_64,roas_65,roas_66,roas_67,roas_68,roas_69,roas_70,roas_71,roas_72,roas_73,roas_74,roas_75,roas_76,roas_77,roas_78,roas_79,roas_80,roas_81,roas_82,roas_83,roas_84,roas_85,roas_86,roas_87,roas_88,roas_89,roas_90
2023-05-13,Unity-Alina-Lucky-US-Install-230324,161,15792.3399,11623.3877,214.99,1.3353481321644782,126.20551396270072,6.77%,30.48%,2.08%,43.312172454166344,58.70%,20.15%,34.72%,39.82%,44.70%,46.33%,51.46%,54.38%,54.77%,55.20%,55.92%,56.13%,56.81%,56.96%,57.06%,57.47%,57.94%,58.04%,58.13%,58.13%,58.25%,58.29%,58.33%,58.57%,58.70%,58.70%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-13,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,36,7780.2337,14458.8896,105.62,2.9339624680028056,203.22509667715423,42.12%,2.33%,0.98%,20.934514906859647,192.41%,19.82%,36.31%,49.74%,59.80%,78.68%,96.19%,120.40%,138.08%,149.54%,153.66%,160.28%,165.58%,172.34%,174.78%,179.04%,180.88%,182.65%,187.47%,188.36%,189.62%,191.26%,191.64%,192.14%,192.41%,192.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-13,Lucky US_Alina_Total001_ROAS_0510_USD,35,6179.5448,2946.4497,80.02,2.2864150799276572,42.92199390028374,3.02%,17.07%,0.52%,5.248597,53.64%,6.56%,10.00%,14.75%,17.23%,27.26%,40.28%,48.68%,48.87%,48.89%,48.89%,48.89%,49.87%,49.87%,49.87%,49.87%,49.87%,49.87%,49.95%,49.95%,49.95%,50.92%,52.69%,53.64%,53.64%,53.64%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-13,organic,31,0.0,4631.1621,0.00,0.0,40.50996663322973,,,0.00%,32.58953501900132,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-12,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,301,59854.6445,74551.7969,812.74,2.70012056078893,586.8179140747962,38.31%,3.41%,1.31%,112.39949366880771,72.20%,13.83%,35.19%,47.60%,54.45%,57.19%,59.79%,62.16%,64.09%,65.06%,66.12%,69.07%,70.34%,70.65%,71.11%,71.33%,71.41%,71.50%,71.62%,71.78%,71.81%,71.93%,71.94%,71.99%,72.11%,72.20%,72.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-12,Unity-Alina-Lucky-US-Install-230324,165,16369.2591,10882.2539,222.83,1.3504982920598363,87.37277702334931,6.64%,27.21%,1.80%,33.23494496756759,39.21%,14.91%,21.70%,23.93%,25.61%,26.69%,27.15%,29.85%,31.47%,31.82%,32.82%,33.90%,35.77%,35.89%,36.28%,37.46%,37.54%,37.54%,37.63%,37.84%,37.93%,38.37%,38.38%,38.58%,38.84%,39.21%,39.21%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-12,Lucky US_Alina_Total001_ROAS_0510_USD,37,5498.8746,8435.9805,71.25,1.9256683174820273,58.00660356229689,3.26%,17.13%,0.56%,10.26208,81.41%,14.40%,42.40%,50.40%,63.68%,70.27%,71.21%,71.51%,72.34%,73.71%,75.01%,76.40%,76.53%,76.97%,76.97%,77.95%,77.95%,78.29%,79.21%,79.21%,81.30%,81.41%,81.41%,81.41%,81.41%,81.41%,81.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-12,organic,35,0.0,7044.3936,0.00,0.0,92.6298977061971,,,0.00%,13.869380468053308,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-11,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,185,38368.0818,45785.9414,520.93,2.815821383920627,414.06997779011897,37.87%,2.35%,0.89%,85.55806736599997,79.49%,16.42%,46.47%,56.42%,63.21%,67.09%,68.70%,69.31%,71.39%,71.89%,72.93%,73.55%,74.34%,74.75%,74.79%,74.80%,74.94%,74.95%,75.44%,75.86%,76.88%,77.07%,77.40%,78.03%,78.42%,78.96%,79.49%,79.49%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-11,Unity-Alina-Lucky-US-Install-230324,164,16142.9208,8855.3955,219.76,1.3399989237418963,69.59578239599266,8.15%,28.77%,2.34%,31.33158627160927,31.67%,14.26%,21.24%,22.47%,22.76%,26.87%,28.52%,28.85%,29.56%,29.60%,29.89%,30.25%,30.25%,30.39%,30.39%,30.41%,30.80%,30.81%,30.82%,30.98%,31.55%,31.55%,31.60%,31.60%,31.60%,31.67%,31.67%,31.67%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-11,organic,29,0.0,16637.1504,0.00,0.0,178.4873638339785,,,0.00%,43.99271706700273,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-11,Lucky US_Alina_Total001_ROAS_0510_USD,15,2471.1084,1513.9773,32.01,2.1338300151898664,10.116549959918801,2.97%,15.15%,0.45%,2.899533,31.61%,9.06%,16.50%,22.30%,24.08%,30.38%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,31.61%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-10,Unity-Alina-Lucky-US-Install-230324,165,16219.4674,10783.1367,220.80,1.3382023872650544,128.70188699525596,7.34%,26.70%,1.96%,44.34325599999999,58.29%,20.08%,37.81%,45.40%,47.49%,49.21%,51.20%,52.28%,53.17%,54.01%,54.28%,54.42%,54.68%,55.20%,55.52%,56.18%,56.39%,56.46%,56.62%,56.70%,56.90%,57.37%,57.93%,57.97%,57.97%,58.29%,58.29%,58.29%,58.29%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-10,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,37,5496.5391,4955.854,74.70,2.018875551488189,54.88518079212582,37.90%,2.79%,1.06%,12.538221301295593,73.48%,16.79%,35.30%,47.17%,50.29%,56.32%,58.36%,59.92%,60.85%,61.10%,61.19%,61.83%,62.35%,62.82%,64.17%,64.79%,65.03%,67.45%,71.81%,71.81%,72.10%,72.25%,72.25%,73.15%,73.15%,73.41%,73.48%,73.48%,73.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-10,organic,32,0.0,1412.4751,0.00,0.0,90.4061639659633,,,0.00%,7.893891654051351,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-09,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,76,11448.4862,6358.5049,155.58,2.0470865146568946,51.43522494487674,54.34%,6.75%,3.67%,19.247685562404822,33.06%,12.37%,18.43%,19.54%,23.25%,25.93%,28.45%,29.12%,29.37%,29.78%,29.88%,30.21%,30.26%,30.32%,31.78%,31.78%,31.78%,31.85%,31.85%,31.85%,31.85%,31.95%,32.08%,32.41%,32.56%,33.02%,33.02%,33.02%,33.06%,33.06%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-09,organic,33,0.0,4942.3428,0.00,0.0,92.56759926925228,,,0.00%,27.53233852843676,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-08,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,134,24339.1357,15990.9258,330.57,2.466924239467224,149.56895087062097,47.23%,4.90%,2.32%,61.764533338520316,45.25%,18.68%,29.77%,34.57%,35.51%,37.63%,40.07%,41.61%,42.43%,42.84%,43.33%,43.33%,43.52%,43.52%,43.57%,43.57%,43.58%,43.62%,43.66%,43.70%,44.39%,44.39%,44.46%,44.67%,44.72%,45.08%,45.21%,45.21%,45.25%,45.25%,45.25%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-08,organic,35,0.0,4271.436,0.00,0.0,106.1371684888698,,,0.00%,29.460970000947807,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-07,organic,31,0.0,10021.3369,0.00,0.0,135.93342856305173,,,0.00%,24.817760937174793,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-07,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,22,3546.7627,3109.5139,48.19,2.1903650684694997,44.48005447150685,45.46%,4.10%,1.87%,11.826063,92.31%,24.54%,49.67%,53.53%,57.82%,65.64%,68.40%,68.40%,68.46%,69.36%,70.57%,72.13%,77.40%,78.02%,83.69%,84.35%,86.04%,87.83%,87.83%,87.83%,87.83%,88.08%,88.08%,89.32%,89.32%,89.59%,90.17%,90.79%,90.79%,90.79%,92.31%,92.31%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-06,organic,52,0.0,30512.7832,0.00,0.0,202.4747652889463,,,0.00%,120.30104976623878,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-06,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,26,4883.7694,3252.564,66.32,2.5509252473223074,40.35053003661062,48.28%,10.88%,5.25%,5.448337999999999,60.84%,8.21%,13.45%,14.40%,16.14%,24.92%,29.13%,29.22%,30.12%,30.97%,30.97%,34.04%,42.71%,42.82%,42.82%,45.41%,45.41%,45.41%,45.41%,45.41%,45.46%,45.46%,45.72%,57.68%,59.82%,60.41%,60.43%,60.43%,60.43%,60.43%,60.84%,60.84%,60.84%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-05,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,68,11670.2497,5956.0156,158.53,2.3312912842516766,45.19134411534387,49.81%,7.47%,3.72%,24.32043301581059,28.51%,15.34%,20.44%,24.89%,25.55%,26.83%,27.19%,27.36%,27.36%,27.46%,27.89%,27.92%,27.92%,28.00%,28.07%,28.07%,28.24%,28.24%,28.24%,28.41%,28.41%,28.49%,28.51%,28.51%,28.51%,28.51%,28.51%,28.51%,28.51%,28.51%,28.51%,28.51%,28.51%,28.51%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-05,organic,29,0.0,11767.876,0.00,0.0,120.84449684955042,,,0.00%,100.27659986879085,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-04,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,155,28592.2458,29966.1621,388.32,2.5052649249489614,257.89228430189087,50.56%,7.40%,3.74%,60.38624431073057,66.41%,15.55%,29.70%,37.24%,46.71%,51.18%,54.07%,55.15%,56.33%,56.51%,56.82%,57.25%,57.69%,58.70%,59.04%,59.39%,59.82%,59.96%,60.08%,60.52%,60.60%,60.98%,61.20%,61.22%,61.86%,61.95%,62.11%,62.18%,63.38%,64.34%,64.80%,65.36%,65.66%,66.18%,66.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-04,organic,39,0.0,12277.627,0.00,0.0,118.48089500892712,,,0.00%,82.5300473200859,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-03,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,202,35978.4412,19588.1191,488.68,2.4191907810502573,168.3609692462183,47.92%,6.47%,3.10%,56.89309635583306,34.45%,11.64%,18.13%,22.88%,25.12%,25.77%,27.77%,28.41%,29.33%,29.46%,29.84%,29.98%,30.32%,31.32%,31.39%,31.40%,31.79%,31.79%,31.85%,31.87%,31.88%,31.94%,31.99%,31.99%,32.85%,34.14%,34.19%,34.27%,34.28%,34.30%,34.34%,34.44%,34.45%,34.45%,34.45%,34.45%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-03,organic,36,0.0,3939.5361,0.00,0.0,64.57201008260576,,,0.00%,22.99719985592884,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-02,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,296,50358.8288,27687.7637,684.09,2.311108365378037,363.04212531491464,47.58%,5.45%,2.60%,102.02179765550856,53.07%,14.91%,20.35%,24.58%,28.55%,30.25%,31.93%,35.30%,37.02%,37.84%,39.68%,40.84%,41.32%,41.46%,42.46%,42.60%,42.75%,42.92%,43.25%,43.34%,43.74%,44.01%,44.98%,45.48%,45.58%,45.83%,46.01%,46.06%,46.16%,46.34%,48.14%,48.77%,51.82%,52.37%,52.75%,53.01%,53.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-02,organic,31,0.0,10892.9951,0.00,0.0,127.40953264358545,,,0.00%,62.14407965927003,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-01,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,169,55233.0908,32764.541,749.24,4.4333903045464735,309.1866576855765,48.56%,5.01%,1.41%,91.67731792716697,41.27%,12.24%,18.95%,22.12%,25.38%,27.76%,28.78%,30.84%,32.01%,32.84%,33.40%,33.73%,34.13%,34.42%,34.83%,35.03%,35.15%,35.66%,36.00%,36.43%,36.57%,36.81%,36.93%,37.27%,37.36%,37.59%,37.67%,37.96%,38.03%,38.25%,38.36%,38.49%,39.47%,39.89%,40.20%,40.86%,41.21%,41.27%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-05-01,organic,25,0.0,4626.3828,0.00,0.0,61.23491142143003,,,0.00%,12.999906,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-04-30,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,299,54764.6245,42075.5586,743.78,2.4875649216798594,371.0019108945883,47.14%,5.03%,2.37%,93.15588151720667,49.88%,12.52%,17.84%,24.65%,28.78%,31.81%,35.74%,38.39%,40.16%,41.36%,41.78%,41.90%,42.20%,43.03%,43.93%,44.57%,46.13%,46.44%,47.25%,47.56%,47.65%,47.83%,47.91%,48.07%,48.75%,48.95%,48.96%,48.97%,48.98%,48.98%,49.01%,49.16%,49.36%,49.45%,49.51%,49.59%,49.85%,49.88%,49.88%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-04-30,organic,24,0.0,10749.3076,0.00,0.0,119.17011299414492,,,0.00%,69.11449458652268,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-04-29,Applovin-Zoey-LuckyMaker-Ad ROAS-230213,253,54396.5981,36276.1797,738.48,2.918910870415771,302.23200475113913,46.16%,5.29%,2.44%,80.99762497010262,40.93%,10.97%,18.57%,22.90%,26.52%,28.21%,28.90%,29.96%,30.32%,31.50%,32.44%,33.35%,33.70%,34.20%,35.02%,35.67%,36.28%,36.48%,36.57%,36.69%,37.13%,37.54%,38.21%,38.53%,38.91%,39.16%,39.16%,39.17%,39.31%,39.47%,39.88%,39.98%,39.99%,40.39%,40.68%,40.73%,40.75%,40.77%,40.89%,40.93%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-04-29,organic,28,0.0,574.2318,0.00,0.0,58.429158068363826,,,0.00%,30.2234815693415,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
